Train Step:0,Loss:0.4072507081189375,ACC:0.829831819891462,MCC:0.6652822641380445,AUC:0.8993597654845823,TP:0.9056693663649357,TN:0.7516774862255197,FP:0.2483225137744804,FN:0.09433063363506432
Train Step:18,Loss:0.37429904965148575,ACC:0.8312288431572726,MCC:0.6647673797658484,AUC:0.90473922647253,TP:0.884812873855275,TN:0.7760078555452512,FP:0.2239921444547488,FN:0.115187126144725
Train Step:19,Loss:0.37409805045730765,ACC:0.8324109397668046,MCC:0.6663191438699727,AUC:0.904690022179357,TP:0.8783018368535281,TN:0.7851181059407562,FP:0.2148818940592439,FN:0.12169816314647186
Train Step:20,Loss:0.3737856246787926,ACC:0.8316855623018645,MCC:0.6668153312746911,AUC:0.9048821048935326,TP:0.8939177386056852,TN:0.7675522339206808,FP:0.2324477660793192,FN:0.10608226139431476
Train Step:21,Loss:0.37358114071961107,ACC:0.8306377948525066,MCC:0.6647771416574767,AUC:0.9043785629597838,TP:0.8933883860039172,TN:0.7659702143909225,FP:0.23402978560907753,FN:0.1066116139960828
Train Step:22,Loss:0.373336353401343,ACC:0.8332706463919187,MCC:0.6683610093849969,AUC:0.9050227842964442,TP:0.8822719813667884,TN:0.7827723528449075,FP:0.21722764715509246,FN:0.11772801863321158
Train Step:23,Loss:0.37313551796578814,ACC:0.8322497447745957,MCC:0.6648293907065411,AUC:0.9050106976382439,TP:0.8624741940606638,TN:0.801101958431073,FP:0.19889804156892696,FN:0.1375258059393362
Train Step:24,Loss:0.3729793615553571,ACC:0.8330288539036054,MCC:0.6673682794858684,AUC:0.9052148828932192,TP:0.8768725848287544,TN:0.7878457258196497,FP:0.21215427418035024,FN:0.12312741517124556
Train Step:25,Loss:0.372661162655929,ACC:0.832196013110526,MCC:0.6669356668351178,AUC:0.9051242842141969,TP:0.8876184426446456,TN:0.7750804647864273,FP:0.22491953521357264,FN:0.1123815573553544
Train Step:26,Loss:0.3724790092172294,ACC:0.8323303422707001,MCC:0.6655299258311741,AUC:0.9049748130705396,TP:0.8709438356889524,TN:0.7925372320113468,FP:0.2074627679886531,FN:0.12905616431104758
Train Step:27,Loss:0.3721858151513955,ACC:0.8325721347590135,MCC:0.6663829613573625,AUC:0.9047436707126375,TP:0.875655073844688,TN:0.788173040205117,FP:0.21182695979488297,FN:0.12434492615531205
Train Step:28,Loss:0.37196350839288755,ACC:0.8315780989737253,MCC:0.6665686761022414,AUC:0.9049702071166918,TP:0.8936001270446244,TN:0.7676613387158365,FP:0.23233866128416344,FN:0.10639987295537558
Train Step:29,Loss:0.37179282937926805,ACC:0.8322228789425609,MCC:0.6652011786366546,AUC:0.9050588017004348,TP:0.8693028426234715,TN:0.7940101467459495,FP:0.2059898532540505,FN:0.1306971573765285
